SECONDS;PID;VALUE;UNITS;
73757.393182;Intake manifold absolute pressure;35;kPa;
73759.064182;Intake manifold absolute pressure;35;kPa;
73760.742182;Intake manifold absolute pressure;33;kPa;
73762.010182;Intake manifold absolute pressure;29;kPa;
73763.587182;Intake manifold absolute pressure;31;kPa;
73765.307182;Intake manifold absolute pressure;30;kPa;
73766.124182;Intake manifold absolute pressure;30;kPa;
73766.817182;Intake manifold absolute pressure;30;kPa;
73767.435182;Intake manifold absolute pressure;30;kPa;
73767.983182;Intake manifold absolute pressure;31;kPa;
73768.631182;Intake manifold absolute pressure;30;kPa;
73769.259182;Intake manifold absolute pressure;30;kPa;
73769.876182;Intake manifold absolute pressure;29;kPa;
73770.484182;Intake manifold absolute pressure;29;kPa;
73771.284182;Intake manifold absolute pressure;30;kPa;
73771.932182;Intake manifold absolute pressure;29;kPa;
73772.529182;Intake manifold absolute pressure;31;kPa;
73773.168182;Intake manifold absolute pressure;33;kPa;
73773.704182;Intake manifold absolute pressure;36;kPa;
73774.332182;Intake manifold absolute pressure;32;kPa;
73774.980182;Intake manifold absolute pressure;34;kPa;
73775.557182;Intake manifold absolute pressure;34;kPa;
73776.134182;Intake manifold absolute pressure;35;kPa;
73776.661182;Intake manifold absolute pressure;35;kPa;
73777.288182;Intake manifold absolute pressure;35;kPa;
73777.865182;Intake manifold absolute pressure;35;kPa;
73778.503182;Intake manifold absolute pressure;31;kPa;
73779.070182;Intake manifold absolute pressure;30;kPa;
73779.531182;Intake manifold absolute pressure;31;kPa;
73780.229182;Intake manifold absolute pressure;30;kPa;
73781.536182;Intake manifold absolute pressure;31;kPa;
73782.720182;Intake manifold absolute pressure;30;kPa;
73784.092182;Intake manifold absolute pressure;30;kPa;
73785.344182;Intake manifold absolute pressure;30;kPa;
73786.747182;Intake manifold absolute pressure;29;kPa;
73787.918182;Intake manifold absolute pressure;29;kPa;
73789.247182;Intake manifold absolute pressure;30;kPa;
73790.643182;Intake manifold absolute pressure;28;kPa;
73792.225182;Intake manifold absolute pressure;30;kPa;
73793.855182;Intake manifold absolute pressure;30;kPa;
73795.115182;Intake manifold absolute pressure;30;kPa;
73795.657182;Intake manifold absolute pressure;29;kPa;
73796.326182;Intake manifold absolute pressure;30;kPa;
73796.873182;Intake manifold absolute pressure;29;kPa;
73797.540182;Intake manifold absolute pressure;29;kPa;
73798.188182;Intake manifold absolute pressure;30;kPa;
73798.827182;Intake manifold absolute pressure;30;kPa;
73799.476182;Intake manifold absolute pressure;30;kPa;
73799.934182;Intake manifold absolute pressure;29;kPa;
73800.542182;Intake manifold absolute pressure;29;kPa;
73801.160182;Intake manifold absolute pressure;29;kPa;
73801.717182;Intake manifold absolute pressure;29;kPa;
73802.437182;Intake manifold absolute pressure;30;kPa;
73803.539182;Intake manifold absolute pressure;29;kPa;
73804.067182;Intake manifold absolute pressure;29;kPa;
73805.226182;Intake manifold absolute pressure;30;kPa;
73806.025182;Intake manifold absolute pressure;30;kPa;
73806.634182;Intake manifold absolute pressure;29;kPa;
73807.362182;Intake manifold absolute pressure;30;kPa;
73808.644182;Intake manifold absolute pressure;29;kPa;
73809.687182;Intake manifold absolute pressure;29;kPa;
73810.647182;Intake manifold absolute pressure;29;kPa;
73811.366182;Intake manifold absolute pressure;30;kPa;
73812.124182;Intake manifold absolute pressure;29;kPa;
73812.711182;Intake manifold absolute pressure;30;kPa;
73813.510182;Intake manifold absolute pressure;30;kPa;
73814.148182;Intake manifold absolute pressure;30;kPa;
73814.816182;Intake manifold absolute pressure;30;kPa;
73815.444182;Intake manifold absolute pressure;29;kPa;
73816.733182;Intake manifold absolute pressure;29;kPa;
73817.270182;Intake manifold absolute pressure;29;kPa;
73817.957182;Intake manifold absolute pressure;29;kPa;
73818.554182;Intake manifold absolute pressure;30;kPa;
73819.114182;Intake manifold absolute pressure;30;kPa;
73819.742182;Intake manifold absolute pressure;32;kPa;
73820.379182;Intake manifold absolute pressure;28;kPa;
73821.117182;Intake manifold absolute pressure;28;kPa;
73821.725182;Intake manifold absolute pressure;28;kPa;
73822.343182;Intake manifold absolute pressure;28;kPa;
73823.071182;Intake manifold absolute pressure;28;kPa;
73823.647182;Intake manifold absolute pressure;29;kPa;
73824.395182;Intake manifold absolute pressure;28;kPa;
73825.013182;Intake manifold absolute pressure;28;kPa;
73825.610182;Intake manifold absolute pressure;29;kPa;
73826.147182;Intake manifold absolute pressure;30;kPa;
73826.775182;Intake manifold absolute pressure;29;kPa;
73827.382182;Intake manifold absolute pressure;30;kPa;
73827.999182;Intake manifold absolute pressure;30;kPa;
73828.737182;Intake manifold absolute pressure;30;kPa;
73829.385182;Intake manifold absolute pressure;30;kPa;
73830.064182;Intake manifold absolute pressure;29;kPa;
73830.711182;Intake manifold absolute pressure;29;kPa;
73832.054182;Intake manifold absolute pressure;30;kPa;
73832.953182;Intake manifold absolute pressure;29;kPa;
73833.500182;Intake manifold absolute pressure;29;kPa;
73834.058182;Intake manifold absolute pressure;29;kPa;
73834.707182;Intake manifold absolute pressure;30;kPa;
73835.264182;Intake manifold absolute pressure;30;kPa;
73835.862182;Intake manifold absolute pressure;30;kPa;
73836.460182;Intake manifold absolute pressure;29;kPa;
73837.017182;Intake manifold absolute pressure;30;kPa;
73837.613182;Intake manifold absolute pressure;30;kPa;
73838.230182;Intake manifold absolute pressure;30;kPa;
73838.908182;Intake manifold absolute pressure;30;kPa;
73839.536182;Intake manifold absolute pressure;30;kPa;
73840.153182;Intake manifold absolute pressure;30;kPa;
73840.811182;Intake manifold absolute pressure;29;kPa;
73841.378182;Intake manifold absolute pressure;30;kPa;
73842.106182;Intake manifold absolute pressure;29;kPa;
73842.686182;Intake manifold absolute pressure;30;kPa;
73843.264182;Intake manifold absolute pressure;30;kPa;
73845.754182;Intake manifold absolute pressure;30;kPa;
73847.192182;Intake manifold absolute pressure;30;kPa;
73847.849182;Intake manifold absolute pressure;30;kPa;
73848.547182;Intake manifold absolute pressure;29;kPa;
73849.164182;Intake manifold absolute pressure;30;kPa;
73849.793182;Intake manifold absolute pressure;29;kPa;
73850.339182;Intake manifold absolute pressure;30;kPa;
73851.068182;Intake manifold absolute pressure;30;kPa;
73851.656182;Intake manifold absolute pressure;29;kPa;
73852.303182;Intake manifold absolute pressure;29;kPa;
73852.880182;Intake manifold absolute pressure;30;kPa;
73853.627182;Intake manifold absolute pressure;29;kPa;
73854.245182;Intake manifold absolute pressure;29;kPa;
73855.003182;Intake manifold absolute pressure;30;kPa;
73855.590182;Intake manifold absolute pressure;30;kPa;
73856.459182;Intake manifold absolute pressure;29;kPa;
73857.932182;Intake manifold absolute pressure;30;kPa;
73858.630182;Intake manifold absolute pressure;27;kPa;
73859.217182;Intake manifold absolute pressure;29;kPa;
73859.944182;Intake manifold absolute pressure;28;kPa;
73860.521182;Intake manifold absolute pressure;28;kPa;
73861.107182;Intake manifold absolute pressure;28;kPa;
73861.745182;Intake manifold absolute pressure;28;kPa;
73862.372182;Intake manifold absolute pressure;28;kPa;
73862.980182;Intake manifold absolute pressure;28;kPa;
73863.627182;Intake manifold absolute pressure;28;kPa;
73864.184182;Intake manifold absolute pressure;28;kPa;
73864.791182;Intake manifold absolute pressure;28;kPa;
73865.469182;Intake manifold absolute pressure;27;kPa;
73866.056182;Intake manifold absolute pressure;28;kPa;
73866.684182;Intake manifold absolute pressure;28;kPa;
73867.412182;Intake manifold absolute pressure;28;kPa;
73867.991182;Intake manifold absolute pressure;27;kPa;
73868.679182;Intake manifold absolute pressure;28;kPa;
73869.277182;Intake manifold absolute pressure;28;kPa;
73869.914182;Intake manifold absolute pressure;28;kPa;
73870.573182;Intake manifold absolute pressure;28;kPa;
73871.190182;Intake manifold absolute pressure;28;kPa;
73871.808182;Intake manifold absolute pressure;28;kPa;
73872.324182;Intake manifold absolute pressure;29;kPa;
73873.133182;Intake manifold absolute pressure;29;kPa;
73873.679182;Intake manifold absolute pressure;29;kPa;
73874.206182;Intake manifold absolute pressure;32;kPa;
73874.803182;Intake manifold absolute pressure;30;kPa;
73875.501182;Intake manifold absolute pressure;28;kPa;
73876.148182;Intake manifold absolute pressure;29;kPa;
73876.745182;Intake manifold absolute pressure;44;kPa;
73877.323182;Intake manifold absolute pressure;50;kPa;
73877.869182;Intake manifold absolute pressure;41;kPa;
73878.598182;Intake manifold absolute pressure;33;kPa;
73879.265182;Intake manifold absolute pressure;34;kPa;
73880.166182;Intake manifold absolute pressure;26;kPa;
73881.480182;Intake manifold absolute pressure;29;kPa;
73882.007182;Intake manifold absolute pressure;29;kPa;
73882.624182;Intake manifold absolute pressure;28;kPa;
73883.282182;Intake manifold absolute pressure;27;kPa;
73883.991182;Intake manifold absolute pressure;51;kPa;
73884.619182;Intake manifold absolute pressure;48;kPa;
73885.146182;Intake manifold absolute pressure;31;kPa;
73885.703182;Intake manifold absolute pressure;25;kPa;
73886.341182;Intake manifold absolute pressure;23;kPa;
73887.018182;Intake manifold absolute pressure;29;kPa;
73887.678182;Intake manifold absolute pressure;27;kPa;
73888.275182;Intake manifold absolute pressure;25;kPa;
73888.771182;Intake manifold absolute pressure;24;kPa;
73889.429182;Intake manifold absolute pressure;24;kPa;
73889.967182;Intake manifold absolute pressure;24;kPa;
73890.514182;Intake manifold absolute pressure;24;kPa;
73891.182182;Intake manifold absolute pressure;25;kPa;
73891.920182;Intake manifold absolute pressure;25;kPa;
73892.599182;Intake manifold absolute pressure;25;kPa;
73893.248182;Intake manifold absolute pressure;24;kPa;
73893.826182;Intake manifold absolute pressure;24;kPa;
73894.575182;Intake manifold absolute pressure;24;kPa;
73895.102182;Intake manifold absolute pressure;24;kPa;
73895.731182;Intake manifold absolute pressure;28;kPa;
73896.409182;Intake manifold absolute pressure;31;kPa;
73896.927182;Intake manifold absolute pressure;31;kPa;
73897.670182;Intake manifold absolute pressure;30;kPa;
73898.277182;Intake manifold absolute pressure;30;kPa;
73898.896182;Intake manifold absolute pressure;27;kPa;
73899.494182;Intake manifold absolute pressure;22;kPa;
73900.142182;Intake manifold absolute pressure;23;kPa;
73900.881182;Intake manifold absolute pressure;22;kPa;
73901.560182;Intake manifold absolute pressure;21;kPa;
73902.168182;Intake manifold absolute pressure;21;kPa;
73902.798182;Intake manifold absolute pressure;21;kPa;
73903.425182;Intake manifold absolute pressure;21;kPa;
73904.094182;Intake manifold absolute pressure;21;kPa;
73904.792182;Intake manifold absolute pressure;21;kPa;
73905.400182;Intake manifold absolute pressure;22;kPa;
73906.028182;Intake manifold absolute pressure;23;kPa;
73906.737182;Intake manifold absolute pressure;24;kPa;
73907.366182;Intake manifold absolute pressure;27;kPa;
73908.064182;Intake manifold absolute pressure;27;kPa;
73908.764182;Intake manifold absolute pressure;23;kPa;
73909.443182;Intake manifold absolute pressure;24;kPa;
73910.161182;Intake manifold absolute pressure;24;kPa;
73910.810182;Intake manifold absolute pressure;30;kPa;
73911.407182;Intake manifold absolute pressure;28;kPa;
73912.086182;Intake manifold absolute pressure;35;kPa;
73912.735182;Intake manifold absolute pressure;37;kPa;
73913.353182;Intake manifold absolute pressure;55;kPa;
73913.960182;Intake manifold absolute pressure;63;kPa;
73914.578182;Intake manifold absolute pressure;57;kPa;
73915.256182;Intake manifold absolute pressure;56;kPa;
73915.853182;Intake manifold absolute pressure;55;kPa;
73916.481182;Intake manifold absolute pressure;52;kPa;
73916.998182;Intake manifold absolute pressure;30;kPa;
73917.606182;Intake manifold absolute pressure;21;kPa;
73918.253182;Intake manifold absolute pressure;36;kPa;
73918.861182;Intake manifold absolute pressure;51;kPa;
73919.409182;Intake manifold absolute pressure;55;kPa;
73920.127182;Intake manifold absolute pressure;57;kPa;
73920.745182;Intake manifold absolute pressure;69;kPa;
73921.434182;Intake manifold absolute pressure;67;kPa;
73922.103182;Intake manifold absolute pressure;52;kPa;
73922.832182;Intake manifold absolute pressure;26;kPa;
73923.419182;Intake manifold absolute pressure;23;kPa;
73924.048182;Intake manifold absolute pressure;23;kPa;
73924.656182;Intake manifold absolute pressure;23;kPa;
73925.465182;Intake manifold absolute pressure;27;kPa;
73925.972182;Intake manifold absolute pressure;31;kPa;
73926.639182;Intake manifold absolute pressure;25;kPa;
73927.267182;Intake manifold absolute pressure;29;kPa;
73927.875182;Intake manifold absolute pressure;42;kPa;
73928.544182;Intake manifold absolute pressure;68;kPa;
73929.173182;Intake manifold absolute pressure;66;kPa;
73929.977182;Intake manifold absolute pressure;61;kPa;
73930.607182;Intake manifold absolute pressure;57;kPa;
73931.165182;Intake manifold absolute pressure;51;kPa;
73931.794182;Intake manifold absolute pressure;54;kPa;
73932.504182;Intake manifold absolute pressure;54;kPa;
73933.113182;Intake manifold absolute pressure;54;kPa;
73933.701182;Intake manifold absolute pressure;70;kPa;
73934.371182;Intake manifold absolute pressure;67;kPa;
73935.043182;Intake manifold absolute pressure;67;kPa;
73935.582182;Intake manifold absolute pressure;32;kPa;
73936.311182;Intake manifold absolute pressure;27;kPa;
73936.981182;Intake manifold absolute pressure;28;kPa;
73937.559182;Intake manifold absolute pressure;45;kPa;
73938.228182;Intake manifold absolute pressure;38;kPa;
73938.887182;Intake manifold absolute pressure;38;kPa;
73939.546182;Intake manifold absolute pressure;38;kPa;
73940.095182;Intake manifold absolute pressure;22;kPa;
73940.754182;Intake manifold absolute pressure;21;kPa;
73941.488182;Intake manifold absolute pressure;22;kPa;
73942.140182;Intake manifold absolute pressure;24;kPa;
73942.718182;Intake manifold absolute pressure;26;kPa;
73943.256182;Intake manifold absolute pressure;27;kPa;
73943.876182;Intake manifold absolute pressure;28;kPa;
73944.556182;Intake manifold absolute pressure;42;kPa;
73945.216182;Intake manifold absolute pressure;43;kPa;
73945.865182;Intake manifold absolute pressure;32;kPa;
73946.363182;Intake manifold absolute pressure;24;kPa;
73947.072182;Intake manifold absolute pressure;23;kPa;
73947.681182;Intake manifold absolute pressure;24;kPa;
73948.330182;Intake manifold absolute pressure;23;kPa;
73948.838182;Intake manifold absolute pressure;26;kPa;
73949.357182;Intake manifold absolute pressure;31;kPa;
73950.066182;Intake manifold absolute pressure;30;kPa;
73950.715182;Intake manifold absolute pressure;33;kPa;
73951.365182;Intake manifold absolute pressure;29;kPa;
73951.993182;Intake manifold absolute pressure;25;kPa;
73952.774182;Intake manifold absolute pressure;26;kPa;
73953.362182;Intake manifold absolute pressure;40;kPa;
73953.942182;Intake manifold absolute pressure;79;kPa;
73954.490182;Intake manifold absolute pressure;71;kPa;
73955.139182;Intake manifold absolute pressure;65;kPa;
73955.768182;Intake manifold absolute pressure;98;kPa;
73956.416182;Intake manifold absolute pressure;99;kPa;
73957.047182;Intake manifold absolute pressure;97;kPa;
73957.626182;Intake manifold absolute pressure;54;kPa;
73958.326182;Intake manifold absolute pressure;20;kPa;
73958.926182;Intake manifold absolute pressure;23;kPa;
73959.475182;Intake manifold absolute pressure;22;kPa;
73960.133182;Intake manifold absolute pressure;36;kPa;
73960.763182;Intake manifold absolute pressure;34;kPa;
73961.473182;Intake manifold absolute pressure;28;kPa;
73962.062182;Intake manifold absolute pressure;28;kPa;
73962.589182;Intake manifold absolute pressure;28;kPa;
73963.329182;Intake manifold absolute pressure;23;kPa;
73963.908182;Intake manifold absolute pressure;28;kPa;
73964.507182;Intake manifold absolute pressure;24;kPa;
73965.137182;Intake manifold absolute pressure;29;kPa;
73965.767182;Intake manifold absolute pressure;34;kPa;
73966.376182;Intake manifold absolute pressure;30;kPa;
73966.995182;Intake manifold absolute pressure;26;kPa;
73967.604182;Intake manifold absolute pressure;27;kPa;
73968.254182;Intake manifold absolute pressure;35;kPa;
73968.943182;Intake manifold absolute pressure;99;kPa;
73969.431182;Intake manifold absolute pressure;97;kPa;
73969.969182;Intake manifold absolute pressure;39;kPa;
73970.628182;Intake manifold absolute pressure;25;kPa;
73971.348182;Intake manifold absolute pressure;25;kPa;
73972.008182;Intake manifold absolute pressure;24;kPa;
73972.697182;Intake manifold absolute pressure;25;kPa;
73973.275182;Intake manifold absolute pressure;27;kPa;
73973.794182;Intake manifold absolute pressure;26;kPa;
73974.393182;Intake manifold absolute pressure;27;kPa;
73975.022182;Intake manifold absolute pressure;23;kPa;
73975.641182;Intake manifold absolute pressure;24;kPa;
73976.249182;Intake manifold absolute pressure;24;kPa;
73976.959182;Intake manifold absolute pressure;25;kPa;
73977.539182;Intake manifold absolute pressure;29;kPa;
73978.136182;Intake manifold absolute pressure;29;kPa;
73981.896182;Intake manifold absolute pressure;100;kPa;
73984.229182;Intake manifold absolute pressure;44;kPa;
73984.909182;Intake manifold absolute pressure;24;kPa;
73985.496182;Intake manifold absolute pressure;26;kPa;
73986.124182;Intake manifold absolute pressure;27;kPa;
73986.784182;Intake manifold absolute pressure;28;kPa;
73987.344182;Intake manifold absolute pressure;29;kPa;
73988.002182;Intake manifold absolute pressure;25;kPa;
73988.631182;Intake manifold absolute pressure;24;kPa;
73989.257182;Intake manifold absolute pressure;23;kPa;
73989.898182;Intake manifold absolute pressure;23;kPa;
73990.657182;Intake manifold absolute pressure;24;kPa;
73991.337182;Intake manifold absolute pressure;24;kPa;
73991.836182;Intake manifold absolute pressure;31;kPa;
73992.476182;Intake manifold absolute pressure;27;kPa;
73993.195182;Intake manifold absolute pressure;26;kPa;
73993.694182;Intake manifold absolute pressure;23;kPa;
73994.314182;Intake manifold absolute pressure;23;kPa;
73995.033182;Intake manifold absolute pressure;23;kPa;
73995.691182;Intake manifold absolute pressure;24;kPa;
73996.300182;Intake manifold absolute pressure;23;kPa;
73996.918182;Intake manifold absolute pressure;23;kPa;
73997.495182;Intake manifold absolute pressure;23;kPa;
73998.084182;Intake manifold absolute pressure;22;kPa;
73998.772182;Intake manifold absolute pressure;25;kPa;
73999.451182;Intake manifold absolute pressure;24;kPa;
74000.059182;Intake manifold absolute pressure;24;kPa;
74000.748182;Intake manifold absolute pressure;34;kPa;
74001.458182;Intake manifold absolute pressure;28;kPa;
74002.089182;Intake manifold absolute pressure;40;kPa;
74002.777182;Intake manifold absolute pressure;72;kPa;
74003.507182;Intake manifold absolute pressure;75;kPa;
74004.157182;Intake manifold absolute pressure;73;kPa;
74004.826182;Intake manifold absolute pressure;96;kPa;
74005.577182;Intake manifold absolute pressure;25;kPa;
74006.157182;Intake manifold absolute pressure;28;kPa;
74006.626182;Intake manifold absolute pressure;63;kPa;
74007.284182;Intake manifold absolute pressure;58;kPa;
74007.972182;Intake manifold absolute pressure;53;kPa;
74008.581182;Intake manifold absolute pressure;23;kPa;
74009.252182;Intake manifold absolute pressure;24;kPa;
74009.971182;Intake manifold absolute pressure;20;kPa;
74010.650182;Intake manifold absolute pressure;22;kPa;
74011.159182;Intake manifold absolute pressure;22;kPa;
74011.787182;Intake manifold absolute pressure;23;kPa;
74012.457182;Intake manifold absolute pressure;22;kPa;
74013.157182;Intake manifold absolute pressure;22;kPa;
74013.715182;Intake manifold absolute pressure;22;kPa;
74014.404182;Intake manifold absolute pressure;22;kPa;
74015.024182;Intake manifold absolute pressure;22;kPa;
74015.591182;Intake manifold absolute pressure;23;kPa;
74016.250182;Intake manifold absolute pressure;22;kPa;
74016.810182;Intake manifold absolute pressure;26;kPa;
74017.533182;Intake manifold absolute pressure;26;kPa;
74018.193182;Intake manifold absolute pressure;24;kPa;
74018.822182;Intake manifold absolute pressure;23;kPa;
74019.522182;Intake manifold absolute pressure;25;kPa;
74020.071182;Intake manifold absolute pressure;24;kPa;
74020.741182;Intake manifold absolute pressure;30;kPa;
74021.239182;Intake manifold absolute pressure;35;kPa;
74021.889182;Intake manifold absolute pressure;41;kPa;
74022.476182;Intake manifold absolute pressure;41;kPa;
74023.096182;Intake manifold absolute pressure;36;kPa;
74023.684182;Intake manifold absolute pressure;27;kPa;
74024.273182;Intake manifold absolute pressure;22;kPa;
74024.832182;Intake manifold absolute pressure;21;kPa;
74025.482182;Intake manifold absolute pressure;21;kPa;
74026.070182;Intake manifold absolute pressure;22;kPa;
74026.750182;Intake manifold absolute pressure;23;kPa;
74027.438182;Intake manifold absolute pressure;21;kPa;
74028.116182;Intake manifold absolute pressure;23;kPa;
74028.866182;Intake manifold absolute pressure;24;kPa;
74029.395182;Intake manifold absolute pressure;24;kPa;
74029.962182;Intake manifold absolute pressure;25;kPa;
74030.601182;Intake manifold absolute pressure;25;kPa;
74031.139182;Intake manifold absolute pressure;24;kPa;
74031.849182;Intake manifold absolute pressure;23;kPa;
74032.579182;Intake manifold absolute pressure;22;kPa;
74033.178182;Intake manifold absolute pressure;23;kPa;
74033.831182;Intake manifold absolute pressure;22;kPa;
74034.439182;Intake manifold absolute pressure;26;kPa;
74035.037182;Intake manifold absolute pressure;26;kPa;
74035.626182;Intake manifold absolute pressure;25;kPa;
74036.177182;Intake manifold absolute pressure;25;kPa;
74037.127182;Intake manifold absolute pressure;27;kPa;
74037.656182;Intake manifold absolute pressure;26;kPa;
74038.284182;Intake manifold absolute pressure;27;kPa;
74038.923182;Intake manifold absolute pressure;27;kPa;
74039.541182;Intake manifold absolute pressure;28;kPa;
74040.069182;Intake manifold absolute pressure;30;kPa;
74040.747182;Intake manifold absolute pressure;31;kPa;
74041.376182;Intake manifold absolute pressure;31;kPa;
74041.976182;Intake manifold absolute pressure;30;kPa;
74042.554182;Intake manifold absolute pressure;32;kPa;
74043.112182;Intake manifold absolute pressure;33;kPa;
74043.582182;Intake manifold absolute pressure;33;kPa;
74044.181182;Intake manifold absolute pressure;34;kPa;
74044.771182;Intake manifold absolute pressure;35;kPa;
74045.340182;Intake manifold absolute pressure;35;kPa;
74046.079182;Intake manifold absolute pressure;33;kPa;
74046.718182;Intake manifold absolute pressure;34;kPa;
74047.297182;Intake manifold absolute pressure;35;kPa;
74047.825182;Intake manifold absolute pressure;34;kPa;
74048.333182;Intake manifold absolute pressure;36;kPa;
74048.771182;Intake manifold absolute pressure;37;kPa;
